descricao;idItem;numero;quantidade;situacao;unidadeMedida;valorTotal;valorUnitario;origem_arquivo
LÃ¡pis colorido.;1312882;50;1000;ATIVO;CAIXA;5720.0;5.72;itens_2d62dcc7-a6d8-4bc2-b086-da5ec2446aae.csv
Cola Branca 1 kg a base de PVA;1319118;32;1200;ATIVO;UNIDADE;16788.0;13.99;itens_2d62dcc7-a6d8-4bc2-b086-da5ec2446aae.csv
Cola Branca 100g;1341730;33;2000;ATIVO;UNIDADE;3000.0;1.5;itens_2d62dcc7-a6d8-4bc2-b086-da5ec2446aae.csv
Tesoura de picotar;1341731;71;100;ATIVO;UNIDADE;2410.0;24.1;itens_2d62dcc7-a6d8-4bc2-b086-da5ec2446aae.csv
AquisiÃ§Ã£o de VeÃ­culo Automotor Tipo FurgÃ£o, Zero km, transfo;1300748;1;2;ATIVO;UNIDADE;576000.0;288000.0;itens_2e1f11b7-9778-4872-9f70-ba9edc1c240d.csv
MELOXICAM 7,5MG CPR;1265945;445;1500;ATIVO;COMPRIMIDO;465.0;0.31;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
MICONAZOL CREME  2% 30GR;1265946;470;18000;ATIVO;TUB;31410.0;1.745;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
NALTREXONA 50MG CPR;1265947;478;12000;ATIVO;COMPRIMIDO;27812.4;2.3177;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
PASTA DAGUA 90GR;1265948;530;700;ATIVO;COMPRIMIDO;3545.57;5.0651;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
PENTOXIFILINA 20 MG/ML 5 ML;1265949;531;150;ATIVO;AMP;246.09;1.6406;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
SALBUTAMOL 2MG;1265950;582;100;ATIVO;COMPRIMIDO;19.0;0.19;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
TRAMADOL, CLORIDRATO DE 100 MG SOL INJ. 2 ML;1265951;638;15000;ATIVO;AMP;12300.0;0.82;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
MEBENDAZOL 100 MG;1265976;440;95000;ATIVO;COMPRIMIDO;22144.5;0.2331;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
MALEATO DE METILERGOMETRINA 0,2 MG/ML 1 ML;1265978;438;200;ATIVO;AMP;299.48;1.4974;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
LEVODOPA 250 MG + CARBIDOPA 25 MG;1265979;410;85000;ATIVO;COMPRIMIDO;54315.0;0.639;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
ACETATO DE NORETISTERONA + ESTRADIOL 0,5-1MG;1265984;10;40000;ATIVO;COMPRIMIDO;29280.0;0.732;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
BENZILPENICILINA (1.200.000 UI);1265985;84;26510;ATIVO;FRASCO;222684.0;8.4;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
BROMAZEPAM 6MG  (blister CONTENDO 10 OU 15 comprimidos);1265986;108;30800;ATIVO;COMPRIMIDO;3264.8;0.106;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
CARBAMAZEPINA 200 MG  (blister CONTENDO 10 OU 15 comprimidos;1265987;128;1800000;ATIVO;COMPRIMIDO;172440.0;0.0958;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
CARVAO VEGETAL ATIVADO 1KG;1265988;140;17;ATIVO;PACOTE;812.43;47.79;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
CEFALEXINA 250 MG SUSP. ORAL 60 ML;1265989;145;30000;ATIVO;FRASCO;185370.0;6.179;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
CIMETIDINA 300 MG SOL INJ. 2 ML;1265990;161;5000;ATIVO;AMPOLA;3145.0;0.629;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
CIPROTERONA 50MG CPR;1265991;166;1000;ATIVO;COMPRIMIDO;1170.0;1.17;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
CLORETO DE POTÃSSIO 10% SOL  INJ 10ML;1265992;182;800;ATIVO;AMPOLA;173.92;0.2174;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
DESLORATADINA 5MG CPR;1265993;226;500;ATIVO;COMPRIMIDO;768.25;1.5365;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
DEXAMETASONA 4MG CPR  (blister CONTENDO 10 OU 15 comprimidos;1265994;230;32000;ATIVO;COMPRIMIDO;6313.6;0.1973;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
DIAZEPAM 10 MG SOL. INJ. 2 ML;1265995;237;7000;ATIVO;AMPOLA;4123.0;0.589;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
DOMPERIDONA 10MG CPR;1265996;266;3000;ATIVO;COMPRIMIDO;260.4;0.0868;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
ENANTOATO DE NORETISTERONA + VALERATO DE ESTRADIOL 50+5MG/ML;1265997;275;6000;ATIVO;AMPOLA;72000.0;12.0;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
ERITROMICINA 250MG/5ML SUSP. ORAL 60 ML;1265998;278;7000;ATIVO;FRASCO;34300.0;4.9;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
FENITOÃNA 50MG/ML 5ML INJ.;1265999;302;800;ATIVO;AMPOLA;1185.36;1.4817;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
FENOBARBITAL 100 MG;1266000;303;440000;ATIVO;COMPRIMIDO;44000.0;0.1;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
FINASTERIDA 1MG CPR;1266001;309;1000;ATIVO;COMPRIMIDO;238.0;0.238;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
HIDROCLOROTIAZIDA 25MG;1266002;358;2500000;ATIVO;COMPRIMIDO;31500.0;0.0126;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
HIDROCORTIZONA 100 MG SOL INJ;1266003;360;8700;ATIVO;AMPOLA;20386.71;2.3433;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
IODETO DE POTASSIO 2% XPE 60ML;1266004;386;350;ATIVO;FRASCO;840.0;2.4;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
ISOSSORBIDA, MONONITRATO 50MG RET CPR;1266006;391;500;ATIVO;COMPRIMIDO;897.8;1.7956;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
LAMOTRIGINA 25MG;1266007;396;25000;ATIVO;COMPRIMIDO;3475.0;0.139;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
LANSOPRAZOL 30MG CPR;1266008;398;1000;ATIVO;COMPRIMIDO;247.4;0.2474;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
LATANOPROSTA + TIMOLOL 50MCG + 5MG SOL OFT.  2,5ML (GELAD.);1266009;400;50;ATIVO;FRASCO;1171.88;23.4375;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
LEVANLODIPINO 2,5MG;1266010;401;2000;ATIVO;COMPRIMIDO;2400.0;1.2;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
LIDOCAINA + EPINEFRINA 2% + 1:80.000 20ML;1266011;423;200;ATIVO;FRASCO;531.26;2.6563;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv
LEITE SEMI DESNATADO ZERO LACTOSE , LÃQUIDO - NA CENTRAL;1300754;78;6626;ATIVO;UNIDADE;19149.14;2.89;itens_2f0159d0-9ab9-4bae-8989-5837335a0d5a.csv
Bloco de concreto modelo briquete, com 28 x 18,5 x 8 cm;1308825;2;5000;ATIVO;METRO QUADRADO;152500.0;30.5;itens_2f1c7ad1-8020-4c78-a484-bf65195eaea4.csv
Bloco de concreto do tipo lajota sextavada 0,30 x 0,30 x 0,8;1312847;1;50000;ATIVO;METRO QUADRADO;1340000.0;26.8;itens_2f1c7ad1-8020-4c78-a484-bf65195eaea4.csv
K9007387 ENGRENAGEM;1298360;2329;6;ATIVO;UNIDADE;3868.56;644.76;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
K1038790KT REPARO;1298361;2382;1;ATIVO;UNIDADE;517.6;517.6;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
27100026 MANCAL;1298362;2378;2;ATIVO;UNIDADE;1200.12;600.06;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
27051020 TRAVA;1298363;2370;20;ATIVO;UNIDADE;568.2;28.41;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
DS2040683 MANGUEIRA;1298364;2363;2;ATIVO;UNIDADE;488.78;244.39;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
DS2038144 MANGUEIRA;1298365;2362;2;ATIVO;UNIDADE;407.32;203.66;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
K1045910 MANGUEIRA;1298370;2320;4;ATIVO;UNIDADE;278.16;69.54;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
65125045013A SUPORTE;1298371;2316;1;ATIVO;UNIDADE;144.05;144.05;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
87564911 Mangueira;1298464;2083;1;ATIVO;UNIDADE;1100.63;1100.63;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
1503-6 Mangueira baixa pressao 01 trama aco e lona;1298466;2139;30;ATIVO;UNIDADE;616.2;20.54;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
1503-4 Mangueira baixa pressao 01 trama aco e lona;1298467;2138;30;ATIVO;UNIDADE;807.6;26.92;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
1503-24 Mangueira baixa pressao 01 trama aco e lona;1298468;2137;30;ATIVO;UNIDADE;1325.4;44.18;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
1503-12 Mangueira baixa pressao 01 trama aco e lona;1298469;2134;30;ATIVO;UNIDADE;1226.7;40.89;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
76066272 REPARO;1298472;2046;1;ATIVO;UNIDADE;373.5;373.5;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
76066282 REPARO;1298473;2042;1;ATIVO;UNIDADE;390.29;390.29;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
A32413	ANEL;1298474;2030;3;ATIVO;UNIDADE;34.56;11.52;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
76073156 REPARO;1298475;2047;1;ATIVO;UNIDADE;622.83;622.83;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
G101533 ANEL;1298476;2050;3;ATIVO;UNIDADE;194.61;64.87;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
76043711 RETENTOR;1298477;2077;4;ATIVO;UNIDADE;1194.4;298.6;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
87371775 JANELA DE VIDRO;1298478;2065;1;ATIVO;UNIDADE;2462.52;2462.52;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
15 A 6 MP 4 Terminal p/mangueira hidr. c/capa cod;1298479;2231;30;ATIVO;UNIDADE;562.5;18.75;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
15 A 24 FJ 24 Terminal p/mangueira hidr. c/capa cod;1298480;2206;30;ATIVO;UNIDADE;1232.4;41.08;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
15 A 24 Terminal p/mangueira hidr. c/capa cod;1298481;2205;30;ATIVO;UNIDADE;1071.0;35.7;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
2781-12 Mangueira baixa pressao 02 tramas aco e lona;1298484;2142;30;ATIVO;UNIDADE;1032.0;34.4;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
15 A 20 MJ 20 Terminal p/mangueira hidr. c/capa cod;1298485;2204;30;ATIVO;UNIDADE;1256.4;41.88;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
1516 FLB 20 Terminal p/mangueira hidr. c/capa cod;1298486;2158;30;ATIVO;UNIDADE;1226.7;40.89;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
136-20 Mangueira baixa pressao 04 tramas aco cod;1298487;2151;30;ATIVO;UNIDADE;2713.5;90.45;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
15 A 16 FJ 16 Terminal p/mangueira hidr. c/capa cod;1298488;2193;30;ATIVO;UNIDADE;1456.8;48.56;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
4890189 SENSOR;1298489;2016;1;ATIVO;UNIDADE;186.65;186.65;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
2852471 TERMOSTATO;1298504;2012;1;ATIVO;UNIDADE;126.16;126.16;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
2853443 BOMBA DÃGUA;1298505;2011;1;ATIVO;UNIDADE;364.56;364.56;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
87722095 SILENCIOSO;1298506;2006;2;ATIVO;UNIDADE;6230.3;3115.15;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
87803197 FILTRO COMBUSTÃVEL PRINCIPAL;1298507;1987;20;ATIVO;UNIDADE;2417.8;120.89;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
73125404 BUCHA;1298517;621;1;ATIVO;UNIDADE;75.57;75.57;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
73125481 SAPATA DE DESGASTE;1298518;624;4;ATIVO;UNIDADE;363.92;90.98;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
70921174 PARAFUSO;1298519;654;8;ATIVO;UNIDADE;94.64;11.83;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
73125483 CalÃ§o;1298520;632;19;ATIVO;UNIDADE;355.11;18.69;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75287555 RESPIRO;1298521;555;1;ATIVO;UNIDADE;54.29;54.29;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75288824 CRUZETA;1298522;549;1;ATIVO;UNIDADE;940.66;940.66;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
70911051 PARAFUSO;1298523;543;8;ATIVO;UNIDADE;192.48;24.06;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
70653820 RETENTOR;1298524;592;3;ATIVO;UNIDADE;253.56;84.52;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75249889 CABO;1298525;568;1;ATIVO;UNIDADE;51.61;51.61;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75311329 VIDRO;1298526;732;1;ATIVO;UNIDADE;737.81;737.81;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75311323 VIDRO;1298527;730;1;ATIVO;UNIDADE;1257.86;1257.86;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75201642 ABRAÃADEIRA;1298528;723;2;ATIVO;UNIDADE;1.78;0.89;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75247405 FAROL;1298529;720;2;ATIVO;UNIDADE;538.94;269.47;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
73117176 CHAVE MAGNETICA;1298532;717;2;ATIVO;UNIDADE;1334.42;667.21;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75288868 REPARO;1298533;683;2;ATIVO;UNIDADE;752.92;376.46;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
79102142 INTERRUPTOR;1298534;718;2;ATIVO;UNIDADE;473.32;236.66;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75322672 SENSOR;1298535;715;2;ATIVO;UNIDADE;1714.28;857.14;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75249884 CHICOTE ELÃTRICO;1298536;708;1;ATIVO;UNIDADE;1230.02;1230.02;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75284071 BRAÃADEIRA DE PLÃSTICO;1298537;706;3;ATIVO;UNIDADE;17.31;5.77;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75249994 FAROL;1298538;705;1;ATIVO;UNIDADE;725.88;725.88;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75251081 INTERRUPTOR;1298539;696;2;ATIVO;UNIDADE;407.68;203.84;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
71101957 FILTRO;1298549;493;10;ATIVO;UNIDADE;1032.1;103.21;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
70923174 CONECTOR;1298550;492;1;ATIVO;UNIDADE;29.33;29.33;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75312820 FILTRO;1298551;501;5;ATIVO;UNIDADE;3902.35;780.47;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
73124680 PINO;1298552;523;3;ATIVO;UNIDADE;371.1;123.7;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
73113214 SENSOR;1298553;517;2;ATIVO;UNIDADE;594.42;297.21;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75312824 VALVULA;1298554;506;1;ATIVO;UNIDADE;4071.9;4071.9;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
J911563 CORREIA AR COND. MOTOR;1298555;431;5;ATIVO;UNIDADE;586.15;117.23;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75289018 FILTRO;1298556;428;5;ATIVO;UNIDADE;738.8;147.76;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
71102719 FILTRO AR SECUNDÃRIO;1298557;418;5;ATIVO;UNIDADE;474.05;94.81;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75325672 FILTRO;1298558;439;1;ATIVO;UNIDADE;156.21;156.21;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75251103 MINI RELE;1298559;467;2;ATIVO;UNIDADE;129.66;64.83;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75222095 Eixo;1298560;458;1;ATIVO;UNIDADE;20.48;20.48;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75252238 ConexÃ£o;1298561;442;1;ATIVO;UNIDADE;58.57;58.57;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
K1002130A PINO;1300442;2344;2;ATIVO;UNIDADE;586.94;293.47;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
K1037848 BUCHA;1300443;2343;8;ATIVO;UNIDADE;704.16;88.02;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
21291236 MOLA;1300444;2376;2;ATIVO;UNIDADE;3109.56;1554.78;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
DS2040685 MANGUEIRA;1300445;2366;2;ATIVO;UNIDADE;361.62;180.81;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
47400039 FILTRO;1300451;2321;5;ATIVO;UNIDADE;432.65;86.53;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
87673125 Mangueira;1300552;2084;2;ATIVO;UNIDADE;506.6;253.3;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
1503-16 Mangueira baixa pressao 01 trama aco e lona;1300553;2135;30;ATIVO;UNIDADE;1325.4;44.18;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
1503-10 Mangueira baixa pressao 01 trama aco e lona;1300554;2133;30;ATIVO;UNIDADE;903.6;30.12;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
87397399 TRINCO;1300556;2072;1;ATIVO;UNIDADE;144.04;144.04;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
87372051 JANELA DE VIDRO;1300557;2071;1;ATIVO;UNIDADE;1006.27;1006.27;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
2781-10 Mangueira baixa pressao 02 tramas aco e lona;1300558;2141;30;ATIVO;UNIDADE;1582.5;52.75;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
15 A 6 FJ A 4 Terminal p/mangueira hidr. c/capa cod;1300559;2222;30;ATIVO;UNIDADE;616.2;20.54;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
15 A 6 FJ 6 Terminal p/mangueira hidr. c/capa cod;1300560;2221;30;ATIVO;UNIDADE;517.5;17.25;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
15 A 2 MP 4 Terminal p/mangueira hidr. c/capa cod;1300561;2208;30;ATIVO;UNIDADE;1160.7;38.69;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
2781-20 Mangueira baixa pressao 02 tramas aco e lona;1300566;2144;30;ATIVO;UNIDADE;1453.8;48.46;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
15 A 10 FJ B 8 Terminal p/mangueira hidr. c/capa cod;1300567;2174;30;ATIVO;UNIDADE;741.9;24.73;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
15 A 20 Terminal p/mangueira hidr. c/capa cod;1300568;2199;30;ATIVO;UNIDADE;1418.1;47.27;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
15 A 12 FJ 10 Terminal p/mangueira hidr. c/capa cod;1300569;2179;30;ATIVO;UNIDADE;936.3;31.21;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
R57981	TAMPA;1300587;2014;1;ATIVO;UNIDADE;246.25;246.25;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
87615067 FILTRO AR CONDICIONADO;1300588;2002;5;ATIVO;UNIDADE;2324.45;464.89;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75248669 ANEL;1300596;623;1;ATIVO;UNIDADE;31.12;31.12;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
70924686 ANEL;1300597;620;2;ATIVO;UNIDADE;14.72;7.36;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
8291846 RETENTOR;1300598;617;1;ATIVO;UNIDADE;40.97;40.97;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
73124881 VALVULA SOLENOIDE;1300599;613;1;ATIVO;UNIDADE;998.34;998.34;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
73130017 BUCHA;1300600;636;1;ATIVO;UNIDADE;519.65;519.65;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
70921374 PORCA;1300601;635;1;ATIVO;UNIDADE;468.94;468.94;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75326511 ESFERA;1300602;633;1;ATIVO;UNIDADE;564.2;564.2;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
70929704 PARAFUSO;1300603;630;5;ATIVO;UNIDADE;124.3;24.86;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
70910231 BUJÃO;1300604;544;8;ATIVO;UNIDADE;85.52;10.69;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
73135111 RETENTOR;1300605;538;2;ATIVO;UNIDADE;1660.58;830.29;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
12575721 PORCA;1300606;536;5;ATIVO;UNIDADE;42.25;8.45;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75257147 JUNTA;1300607;594;5;ATIVO;UNIDADE;124.8;24.96;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75250655 PARAFUSO;1300608;589;16;ATIVO;UNIDADE;754.08;47.13;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75213769 BUCHA;1300609;578;1;ATIVO;UNIDADE;95.26;95.26;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
NH330H ÃLEO MOTOR;1300610;749;5;ATIVO;UNIDADE;1055.0;211.0;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
MAO DE OBRA MECANICA;1300612;755;700;ATIVO;HORAS;72653.0;103.79;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75289611 VÃLVULA;1300613;678;1;ATIVO;UNIDADE;780.57;780.57;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75251070 INTERRUPTOR;1300614;689;1;ATIVO;UNIDADE;242.92;242.92;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75325055 MANGUEIRA;1300625;491;1;ATIVO;UNIDADE;308.75;308.75;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
73164370 HELICE;1300626;490;1;ATIVO;UNIDADE;1356.31;1356.31;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
73124678 ROLAMENTO;1300627;521;3;ATIVO;UNIDADE;392.28;130.76;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75289531 MOLA;1300628;511;3;ATIVO;UNIDADE;256.26;85.42;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
86977781 ANEL;1300629;425;8;ATIVO;UNIDADE;35.76;4.47;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
9672301 FILTRO ÃGUA MOTOR;1300630;421;5;ATIVO;UNIDADE;522.05;104.41;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
70916590 PORCA;1300632;454;3;ATIVO;UNIDADE;2.97;0.99;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
75251275 CABO;1300633;444;2;ATIVO;UNIDADE;419.72;209.86;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
K1046927 PINO;1302491;2350;2;ATIVO;UNIDADE;739.74;369.87;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
21232187E PINO;1302492;2348;2;ATIVO;UNIDADE;556.34;278.17;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
K1037853 BUCHA;1302493;2342;12;ATIVO;UNIDADE;1217.16;101.43;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
K9007393 ENGRENAGEM;1302494;2334;8;ATIVO;UNIDADE;5714.4;714.3;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
27131059A CANTO;1302495;2369;2;ATIVO;UNIDADE;401.36;200.68;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
40111100023 SELO;1302496;2327;2;ATIVO;UNIDADE;2964.52;1482.26;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
87637725 Mangueira;1302603;2078;2;ATIVO;UNIDADE;494.3;247.15;itens_30e3d3a6-82f7-4e56-8096-83ffd6b0f8c4.csv
